Date,Close,High,Low,Open,Volume,moving_avg5,moving_avg10,return,volatility,lag_1,lag_2,lag_3
2018-02-09,24.94700050354004,25.57999992370605,23.61100006103516,25.38500022888184,169069000,25.682200241088868,26.50300006866455,-0.0025189813980508458,0.03294603159114675,25.01000022888184,26.45599937438965,26.57200050354004
2018-02-12,25.795000076293945,25.915000915527344,24.899999618530277,25.214000701904297,85349000,25.756000137329103,26.23660011291504,0.033992045361668666,0.03258673523487071,24.94700050354004,25.01000022888184,26.45599937438965
2018-02-13,25.82699966430664,26.141000747680664,25.46999931335449,25.72900009155273,68552000,25.606999969482423,26.031300163269044,0.001240534519017178,0.03248860074497224,25.795000076293945,24.94700050354004,25.01000022888184
2018-02-14,26.600000381469727,26.988000869750977,26.03300094604492,26.04700088500977,109720000,25.635800170898438,25.988300132751466,0.029929946459533507,0.033272972961552454,25.82699966430664,25.795000076293945,24.94700050354004
2018-02-15,28.027000427246094,28.049999237060547,26.76300048828125,27.00300025939941,107597000,26.23920021057129,26.14030017852783,0.0536466174929251,0.036659295577749045,26.600000381469727,25.82699966430664,25.795000076293945
2018-02-16,27.851999282836918,28.19599914550781,27.569000244140625,27.87299919128418,83124000,26.820199966430664,26.251200103759764,-0.006244019757428276,0.036847624601205074,28.027000427246094,26.600000381469727,25.82699966430664
2018-02-20,27.854999542236328,28.58099937438965,27.660999298095703,27.77400016784668,77690000,27.23219985961914,26.49409999847412,0.00010772150928706203,0.03177786343536088,27.851999282836918,28.027000427246094,26.600000381469727
2018-02-21,28.10400009155273,28.66399955749512,28.000999450683597,28.207000732421875,93711000,27.68759994506836,26.64729995727539,0.008939169032792238,0.02925288684454824,27.854999542236328,27.851999282836918,28.027000427246094
2018-02-22,27.81399917602539,28.450000762939453,27.44499969482422,28.38800048828125,88915000,27.930399703979493,26.783099937438966,-0.010318848369720413,0.02954654130331257,28.10400009155273,27.854999542236328,27.851999282836918
2018-02-23,28.593000411987305,28.600000381469727,27.7810001373291,28.100000381469727,73018000,28.043599700927736,27.141399955749513,0.028007523514755217,0.021281157980682086,27.81399917602539,28.10400009155273,27.854999542236328
2018-02-26,29.416000366210938,29.565000534057617,28.701000213623047,28.875,102686000,28.356399917602538,27.5882999420166,0.028783266616489778,0.020933286278947083,28.593000411987305,27.81399917602539,28.10400009155273
2018-02-27,29.06100082397461,29.73600006103516,29.05900001525879,29.476999282836918,94165000,28.597600173950195,27.914900016784667,-0.012068246458281306,0.02178238294942349,29.416000366210938,28.593000411987305,27.81399917602539
2018-02-28,29.13800048828125,29.575000762939453,29.077999114990234,29.309999465942383,76535000,28.8044002532959,28.24600009918213,0.002649587492634442,0.021708025003768668,29.06100082397461,29.416000366210938,28.593000411987305
2018-03-01,29.03899955749512,29.524999618530277,28.382999420166016,29.274999618530277,119321000,29.049400329589844,28.489900016784667,-0.0033976569815058477,0.021261749539116723,29.13800048828125,29.06100082397461,29.416000366210938
2018-03-02,30.104999542236328,30.118000030517575,28.322999954223636,28.46500015258789,133453000,29.351800155639648,28.69769992828369,0.03670925310738071,0.017684609866865406,29.03899955749512,29.13800048828125,29.06100082397461
2018-03-05,31.5,31.69099998474121,29.76000022888184,30.28499984741211,189861000,29.768600082397462,29.0625,0.0463378335484288,0.02075511065431466,30.104999542236328,29.03899955749512,29.13800048828125
2018-03-06,32.52199935913086,32.57899856567383,31.649999618530277,31.988000869750977,185258000,30.460799789428712,29.52919998168945,0.03244442409939241,0.02111284200972094,31.5,30.104999542236328,29.03899955749512
2018-03-07,32.11600112915039,32.374000549316406,31.45499992370605,32.0,171322000,31.05639991760254,29.930400085449218,-0.012483802902064856,0.022898682146544995,32.52199935913086,31.5,30.104999542236328
2018-03-08,31.700000762939453,32.29199981689453,31.413000106811523,32.220001220703125,113401000,31.588600158691406,30.319000244140625,-0.012953056158456544,0.023218182164301583,32.11600112915039,32.52199935913086,31.5
2018-03-09,33.14400100708008,33.14400100708008,32.02299880981445,32.132999420166016,145002000,32.19640045166015,30.774100303649902,0.04555205707845933,0.025036079770528227,31.700000762939453,32.11600112915039,32.52199935913086
2018-03-12,32.130001068115234,33.39799880981445,31.86000061035156,33.35599899291992,203692000,32.322400665283205,31.045500373840333,-0.030593769857424236,0.028276778113767255,33.14400100708008,31.700000762939453,32.11600112915039
2018-03-13,31.58799934387207,32.58399963378906,31.327999114990234,32.387001037597656,129172000,32.13560066223145,31.29820022583008,-0.01686902291394654,0.028715704793062118,32.130001068115234,33.14400100708008,31.700000762939453
2018-03-14,32.154998779296875,32.38800048828125,31.770000457763672,31.81599998474121,104751000,32.14340019226074,31.59990005493164,0.017949836874832092,0.02876273869160451,31.58799934387207,32.130001068115234,33.14400100708008
2018-03-15,32.10900115966797,32.34000015258789,31.81399917602539,32.31700134277344,56429000,32.22520027160645,31.906900215148926,-0.0014304966995838386,0.028665441006877793,32.154998779296875,31.58799934387207,32.130001068115234
2018-03-16,31.84499931335449,32.4109992980957,31.83699989318848,32.141998291015625,73337000,31.965399932861327,32.08090019226074,-0.008222051037984124,0.027596395784484102,32.10900115966797,32.154998779296875,31.58799934387207
2018-03-19,31.347999572753903,31.700000762939453,30.733999252319336,31.57999992370605,99252000,31.808999633789064,32.065700149536134,-0.015606837849488131,0.024282433314355575,31.84499931335449,32.10900115966797,32.154998779296875
2018-03-20,31.75,31.950000762939453,31.280000686645508,31.326000213623047,59919000,31.84139976501465,31.98850021362305,0.012823798415369847,0.022038749653842865,31.347999572753903,31.84499931335449,32.10900115966797
2018-03-21,31.64800071716309,31.940000534057617,31.451000213623047,31.63500022888184,52639000,31.74000015258789,31.941700172424316,-0.0032125758373829916,0.021750408681055034,31.75,31.347999572753903,31.84499931335449
2018-03-22,30.670000076293945,31.41200065612793,30.56599998474121,31.30699920654297,80633000,31.452199935913086,31.838700103759766,-0.03090244624327132,0.023493704803310065,31.64800071716309,31.75,31.347999572753903
2018-03-23,30.0939998626709,30.937000274658203,30.035999298095703,30.74099922180176,95299000,31.102000045776368,31.533699989318848,-0.018780574248131843,0.016461610857295323,30.670000076293945,31.64800071716309,31.75
2018-03-26,32.03499984741211,32.10300064086914,30.200000762939453,30.93600082397461,119883000,31.239400100708007,31.524199867248534,0.06449790634673525,0.02700287599399836,30.0939998626709,30.670000076293945,31.64800071716309
2018-03-27,30.069000244140625,32.290000915527344,29.700000762939453,32.249000549316406,120686000,30.903200149536133,31.37229995727539,-0.06137036405918084,0.033079570173578175,32.03499984741211,30.0939998626709,30.670000076293945
2018-03-28,28.57699966430664,29.8799991607666,28.160999298095703,29.839000701904297,189729000,30.288999938964842,31.014500045776366,-0.0496192280328549,0.034854614430302015,30.069000244140625,32.03499984741211,30.0939998626709
2018-03-29,29.53499984741211,29.53499984741211,27.59000015258789,28.700000762939453,191455000,30.061999893188478,30.757099914550782,0.03352346972597098,0.03758682779317338,28.57699966430664,30.069000244140625,32.03499984741211
2018-04-02,28.02899932861328,29.28700065612793,27.5049991607666,29.194000244140625,134058000,29.648999786376955,30.37549991607666,-0.05099036826068537,0.04000960790747747,29.53499984741211,28.57699966430664,30.069000244140625
2018-04-03,28.367000579833984,29.125,27.801000595092773,28.545000076293945,126949000,28.915399932861327,30.07740001678467,0.012058983885152585,0.040680594418462106,28.02899932861328,29.53499984741211,28.57699966430664
2018-04-04,28.893999099731445,29.0310001373291,27.121999740600582,27.363000869750977,129140000,28.680399703979493,29.79179992675781,0.018577872497105075,0.041065551272562124,28.367000579833984,28.02899932861328,29.53499984741211
2018-04-05,29.39699935913086,29.916000366210938,28.910999298095703,29.315000534057617,106552000,28.844399642944335,29.56669979095459,0.01740846802352425,0.04187707557335419,28.893999099731445,28.367000579833984,28.02899932861328
2018-04-06,28.88500022888184,29.88500022888184,28.565000534057617,28.90999984741211,114448000,28.71439971923828,29.38819980621338,-0.017416713998396283,0.04121801405953405,29.39699935913086,28.893999099731445,28.367000579833984
2018-04-09,28.993000030517575,29.95499992370605,28.91200065612793,29.177000045776367,98536000,28.90719985961914,29.278099822998048,0.003738957963647316,0.04100891513502332,28.88500022888184,29.39699935913086,28.893999099731445
2018-04-10,29.80699920654297,29.895000457763672,29.16900062561035,29.76799964904785,106605000,29.19519958496094,29.055299758911133,0.028075713971254856,0.03561465730145255,28.993000030517575,28.88500022888184,29.39699935913086
2018-04-11,30.367000579833984,31.16399955749512,30.18199920654297,30.288000106811523,148774000,29.489799880981444,29.08509979248047,0.018787579702692403,0.030583315915083103,29.80699920654297,28.993000030517575,28.88500022888184
2018-04-12,30.924999237060547,31.113000869750977,30.674999237060547,30.972000122070312,102494000,29.795399856567382,29.31989974975586,0.01837516536279571,0.025030993072499504,30.367000579833984,29.80699920654297,28.993000030517575
2018-04-13,31.165000915527344,31.749000549316406,30.822999954223636,31.72900009155273,120466000,30.251399993896484,29.482899856567382,0.007760765865409525,0.023409911271351176,30.924999237060547,30.367000579833984,29.80699920654297
2018-04-16,30.777999877929688,31.61000061035156,30.399999618530277,31.599000930786133,203079000,30.608399963378908,29.757799911499024,-0.012417809280565129,0.014539979432802625,31.165000915527344,30.924999237060547,30.367000579833984
2018-04-17,33.60599899291992,33.86199951171875,32.37699890136719,32.965999603271484,338665000,31.3681999206543,30.28169975280762,0.0918837847230658,0.02990141800720301,30.777999877929688,31.165000915527344,30.924999237060547
2018-04-18,33.45199966430664,33.88199996948242,33.11000061035156,33.630001068115234,112211000,31.98519973754883,30.737499809265138,-0.004582495186223334,0.030693176704060517,33.60599899291992,30.777999877929688,31.165000915527344
2018-04-19,33.27000045776367,33.53099822998047,32.676998138427734,33.28799819946289,84388000,32.454199981689456,31.124799919128417,-0.00544060768771204,0.031350744421654385,33.45199966430664,33.60599899291992,30.777999877929688
2018-04-20,32.777000427246094,33.6510009765625,32.599998474121094,33.22200012207031,91587000,32.7765998840332,31.513999938964844,-0.014818155206924088,0.031081367741764183,33.27000045776367,33.45199966430664,33.60599899291992
2018-04-23,31.86899948120117,33.12200164794922,31.70800018310547,32.915000915527344,89680000,32.9947998046875,31.8015998840332,-0.027702380761179812,0.03362389062982331,32.777000427246094,33.27000045776367,33.45199966430664
2018-04-24,30.70199966430664,32.025001525878906,30.231000900268555,31.92200088500977,138932000,32.41399993896484,31.89109992980957,-0.036618652480223446,0.0359043644862347,31.86899948120117,32.777000427246094,33.27000045776367
2018-04-25,30.576000213623047,30.99799919128418,29.261999130249023,30.636999130249023,149197000,31.838800048828126,31.911999893188476,-0.004103949321258016,0.03555099375525186,30.70199966430664,31.86899948120117,32.777000427246094
2018-04-26,31.39800071716309,31.663000106811523,30.558000564575195,31.0,92667000,31.46440010070801,31.95930004119873,0.02688384673590516,0.03610435663133278,30.576000213623047,30.70199966430664,31.86899948120117
2018-04-27,31.176000595092773,31.7450008392334,30.649999618530277,31.625,70744000,31.144200134277344,31.960400009155272,-0.007070517771819884,0.036149868345969935,31.39800071716309,30.576000213623047,30.70199966430664
2018-04-30,31.246000289916992,31.788000106811523,31.011999130249023,31.10700035095215,60888000,31.019600296020506,32.007200050354,0.0022453070787802343,0.03585932623238355,31.176000595092773,31.39800071716309,30.576000213623047
2018-05-01,31.32999992370605,31.347999572753903,30.66900062561035,31.035999298095703,60366000,31.145200347900392,31.779600143432617,0.0026883323628517086,0.017355370965236178,31.246000289916992,31.176000595092773,31.39800071716309
2018-05-02,31.336000442504883,31.709999084472656,31.040000915527344,31.165000915527344,56971000,31.297200393676757,31.56800022125244,0.0001915262947156382,0.017489872941704624,31.32999992370605,31.246000289916992,31.176000595092773
2018-05-03,31.16900062561035,31.25900077819824,30.572999954223636,31.25900077819824,61358000,31.25140037536621,31.35790023803711,-0.005329327755178581,0.017490568560359233,31.336000442504883,31.32999992370605,31.246000289916992
2018-05-04,32.00899887084961,32.097999572753906,30.767000198364254,30.871000289916992,82095000,31.41800003051758,31.28110008239746,0.026949797182430846,0.02004747057912133,31.16900062561035,31.336000442504883,31.32999992370605
2018-05-07,32.625999450683594,32.902000427246094,31.93400001525879,32.19900131225586,71178000,31.6939998626709,31.356800079345703,0.01927584746787825,0.01887383860591696,32.00899887084961,31.16900062561035,31.336000442504883
2018-05-08,32.68899917602539,32.73500061035156,32.30500030517578,32.59000015258789,47357000,31.965799713134764,31.555500030517578,0.0019309669099034643,0.0130238176507754,32.625999450683594,32.00899887084961,31.16900062561035
2018-05-09,33.029998779296875,33.19499969482422,32.750999450683594,32.87900161743164,56334000,32.304599380493165,31.80089988708496,0.010431631798675012,0.012527100974545017,32.68899917602539,32.625999450683594,32.00899887084961
2018-05-10,32.959999084472656,33.20600128173828,32.73400115966797,33.150001525878906,53023000,32.66279907226563,31.95709972381592,-0.002119276337003484,0.010870858877033941,33.029998779296875,32.68899917602539,32.625999450683594
2018-05-11,32.645999908447266,33.125999450683594,32.48699951171875,32.96500015258789,45897000,32.790199279785156,32.104099655151366,-0.009526674294518256,0.01119478032873556,32.959999084472656,33.029998779296875,32.68899917602539
2018-05-14,32.85300064086914,33.04999923706055,32.70399856567383,32.724998474121094,40898000,32.83559951782227,32.26479969024658,0.00634076863941635,0.011170953298882695,32.645999908447266,32.959999084472656,33.029998779296875
2018-05-15,32.612998962402344,32.694000244140625,32.24300003051758,32.59400177001953,47461000,32.82039947509766,32.39309959411621,-0.007305319872920046,0.011836232912875598,32.85300064086914,32.645999908447266,32.959999084472656
2018-05-16,32.819000244140625,32.97200012207031,32.513999938964844,32.62799835205078,36717000,32.77819976806641,32.54139957427979,0.006316539057808379,0.011770721966591987,32.612998962402344,32.85300064086914,32.645999908447266
2018-05-17,32.52199935913086,33.04499816894531,32.31700134277344,32.75299835205078,49357000,32.690599822998045,32.67669944763183,-0.009049662780717727,0.012174676382456888,32.819000244140625,32.612998962402344,32.85300064086914
2018-05-18,32.417999267578125,32.641998291015625,32.279998779296875,32.4900016784668,35777000,32.64499969482422,32.71759948730469,-0.003197838189598734,0.009355900739880635,32.52199935913086,32.819000244140625,32.612998962402344
2018-05-21,33.18199920654297,33.1879997253418,32.54499816894531,32.71099853515625,66573000,32.71079940795899,32.773199462890624,0.023567152699917937,0.010320239762443575,32.417999267578125,32.52199935913086,32.819000244140625
2018-05-22,33.1619987487793,33.66299819946289,33.1150016784668,33.404998779296875,59644000,32.82059936523437,32.820499420166016,-0.0006027502333171286,0.010346068720166633,33.18199920654297,32.417999267578125,32.52199935913086
2018-05-23,34.47200012207031,34.5,32.80899810791016,32.90399932861328,100491000,33.15119934082031,32.96469955444336,0.039503088556724464,0.015790860734673597,33.1619987487793,33.18199920654297,32.417999267578125
2018-05-24,34.92900085449219,35.400001525878906,34.11199951171875,34.43399810791016,147586000,33.632599639892575,33.161599731445314,0.01325715742642064,0.01583489057008068,34.47200012207031,33.1619987487793,33.18199920654297
2018-05-25,35.12900161743164,35.43600082397461,34.882999420166016,34.9900016784668,78174000,34.174800109863284,33.40989990234375,0.005725922816189888,0.014886813786142093,34.92900085449219,34.47200012207031,33.1619987487793
2018-05-29,34.972999572753906,35.61000061035156,34.67100143432617,35.150001525878906,97179000,34.53300018310547,33.62189979553223,-0.004440833428079105,0.015359437838259405,35.12900161743164,34.92900085449219,34.47200012207031
2018-05-30,35.354000091552734,35.400001525878906,34.92599868774414,35.23699951171875,56855000,34.97140045166016,33.895999908447266,0.01089413328720168,0.014618386456065944,34.972999572753906,35.12900161743164,34.92900085449219
2018-05-31,35.15999984741211,35.553001403808594,35.020999908447266,35.380001068115234,69217000,35.10900039672852,34.130099868774415,-0.005487363343277707,0.015250043084778954,35.354000091552734,34.972999572753906,35.12900161743164
2018-06-01,35.99300003051758,35.999000549316406,35.28200149536133,35.38800048828125,71123000,35.321800231933594,34.477199935913085,0.023691700418672745,0.014928679055896217,35.15999984741211,35.354000091552734,34.972999572753906
2018-06-04,36.180999755859375,36.29999923706055,35.55099868774414,36.26800155639648,76820000,35.53219985961914,34.85349998474121,0.005223230216497621,0.014307847875948798,35.99300003051758,35.15999984741211,35.354000091552734
2018-06-05,36.58000183105469,36.983001708984375,36.14099884033203,36.33200073242188,83580000,35.853600311279294,35.19330024719238,0.01102794499565185,0.013630496506394137,36.180999755859375,35.99300003051758,35.15999984741211
2018-06-06,36.744998931884766,36.96799850463867,36.33300018310547,36.77799987792969,77123000,36.1318000793457,35.55160026550293,0.004510582082311476,0.01328512049905902,36.58000183105469,36.180999755859375,35.99300003051758
2018-06-07,36.13999938964844,36.869998931884766,35.779998779296875,36.854000091552734,82780000,36.32779998779297,35.718400192260745,-0.01646481316703352,0.011298380281476068,36.744998931884766,36.58000183105469,36.180999755859375
2018-06-08,36.05699920654297,36.23899841308594,35.625,35.805999755859375,52257000,36.340599822998044,35.83120002746582,-0.0022966293444167674,0.011072153561143229,36.13999938964844,36.744998931884766,36.58000183105469
2018-06-11,36.14500045776367,36.56700134277344,36.09099960327149,36.1879997253418,44324000,36.33339996337891,35.932799911499025,0.00244061494736747,0.011038833192892774,36.05699920654297,36.13999938964844,36.744998931884766
2018-06-12,36.382999420166016,36.59799957275391,36.20000076293945,36.36000061035156,42910000,36.29399948120117,36.07379989624023,0.006584561056527161,0.010770419467113794,36.14500045776367,36.05699920654297,36.13999938964844
2018-06-13,37.99300003051758,38.42499923706055,36.4109992980957,36.75299835205078,182228000,36.543599700927736,36.33769989013672,0.044251453591239276,0.016681892304611094,36.382999420166016,36.14500045776367,36.05699920654297
2018-06-14,39.2869987487793,39.50299835205078,38.32500076293945,38.42699813842773,145983000,37.17299957275391,36.75039978027344,0.03405887182434464,0.01794093176169603,37.99300003051758,36.382999420166016,36.14500045776367
2018-06-15,39.198001861572266,39.88600158691406,38.7509994506836,39.07099914550781,135881000,37.80120010375977,37.070899963378906,-0.0022653012457408694,0.01782670502108093,39.2869987487793,37.99300003051758,36.382999420166016
2018-06-18,39.040000915527344,39.31600189208984,38.650001525878906,38.77199935913086,68248000,38.3802001953125,37.3568000793457,-0.004030841842472044,0.01826251728480188,39.198001861572266,39.2869987487793,37.99300003051758
2018-06-19,40.49800109863281,40.52899932861328,38.84999847412109,38.95000076293945,166971000,39.20320053100586,37.748600006103516,0.03734631528980259,0.020537070763139865,39.040000915527344,39.198001861572266,39.2869987487793
2018-06-20,41.67599868774414,41.946998596191406,40.959999084472656,41.51499938964844,164946000,39.93980026245117,38.24169998168945,0.029087795870277988,0.021211693160367095,40.49800109863281,39.040000915527344,39.198001861572266
2018-06-21,41.54399871826172,42.32099914550781,40.637001037597656,42.13800048828125,183899000,40.39120025634766,38.782099914550784,-0.003167289894392855,0.0195174347866222,41.67599868774414,40.49800109863281,39.040000915527344
2018-06-22,41.10900115966797,42.04999923706055,40.96500015258789,41.99800109863281,104286000,40.773400115966794,39.28730010986328,-0.010470767668364522,0.020434758794087838,41.54399871826172,41.67599868774414,40.49800109863281
2018-06-25,38.448001861572266,40.5989990234375,37.875,40.46900177001953,224909000,40.65500030517578,39.51760025024414,-0.06473033211778467,0.0321265730415856,41.10900115966797,41.54399871826172,41.67599868774414
2018-06-26,39.93899917602539,40.47800064086914,38.90499877929688,39.32799911499024,151912000,40.543199920654295,39.873200225830075,0.03877957871052162,0.033692473439787096,38.448001861572266,41.10900115966797,41.54399871826172
2018-06-27,39.03900146484375,41.15900039672852,39.0,40.75600051879883,165414000,40.01580047607422,39.977800369262695,-0.022534308063530295,0.032729015609233664,39.93899917602539,38.448001861572266,41.10900115966797
2018-06-28,39.54199981689453,39.68999862670898,38.709999084472656,39.5,122199000,39.61540069580078,40.003300476074216,0.012884508649734672,0.03115854214094157,39.03900146484375,39.93899917602539,38.448001861572266
2018-06-29,39.14300155639648,40.132999420166016,39.05500030517578,39.91899871826172,92525000,39.22220077514648,39.99780044555664,-0.010090492700057574,0.03134984270443153,39.54199981689453,39.03900146484375,39.93899917602539
2018-07-02,39.81800079345703,39.8380012512207,38.0,38.54499816894531,81425000,39.49620056152344,40.07560043334961,0.017244442434697582,0.0317421772043355,39.14300155639648,39.54199981689453,39.03900146484375
2018-07-03,39.05199813842773,39.99800109863281,38.95000076293945,39.94900131225586,52803000,39.318800354003905,39.9310001373291,-0.019237597060753897,0.029812029113911974,39.81800079345703,39.14300155639648,39.54199981689453
2018-07-05,39.8390007019043,39.92399978637695,39.08599853515625,39.380001068115234,84489000,39.478800201416014,39.74730033874512,0.02015268362676048,0.028854533974091864,39.05199813842773,39.81800079345703,39.14300155639648
2018-07-06,40.82500076293945,40.8650016784668,39.55199813842773,39.744998931884766,86296000,39.735400390625,39.67540054321289,0.0247496183052609,0.030272281282564095,39.8390007019043,39.05199813842773,39.81800079345703
2018-07-09,41.89699935913086,41.9119987487793,41.11000061035156,41.595001220703125,111275000,40.286199951171874,39.75420036315918,0.02625838520901036,0.031251691004596065,40.82500076293945,39.8390007019043,39.05199813842773
2018-07-10,41.5629997253418,41.94400024414063,41.30799865722656,41.7239990234375,93829000,40.63519973754883,40.065700149536134,-0.007971922545719767,0.021278314600863366,41.89699935913086,40.82500076293945,39.8390007019043
2018-07-11,41.8650016784668,41.97700119018555,41.060001373291016,41.13399887084961,97139000,41.19780044555664,40.258300399780275,0.0072661250420014145,0.018349165470984866,41.5629997253418,41.89699935913086,40.82500076293945
2018-07-12,41.34999847412109,41.67900085449219,40.77999877929688,41.51599884033203,127433000,41.49999999999999,40.48940010070801,-0.012301521167992768,0.01687725959598148,41.8650016784668,41.5629997253418,41.89699935913086
2018-07-13,39.58000183105469,41.0,39.507999420166016,40.91899871826172,157190000,41.251000213623044,40.49320030212402,-0.04280524083148762,0.022549573882658436,41.34999847412109,41.8650016784668,41.5629997253418
2018-07-16,40.04800033569336,40.33599853515625,39.17499923706055,39.89799880981445,229600000,40.88120040893555,40.58370018005371,0.011824115285196335,0.022489524065851998,39.58000183105469,41.34999847412109,41.8650016784668
2018-07-17,37.948001861572266,38.5,34.400001525878906,34.69499969482422,584104000,40.15820083618164,40.39670028686523,-0.05243703696859592,0.02762774903942252,40.04800033569336,39.58000183105469,41.34999847412109
2018-07-18,37.51300048828125,38.3129997253418,37.23600006103516,38.124000549316406,217463000,39.28780059814453,40.24280052185058,-0.011463090332867187,0.02727249832605445,37.948001861572266,40.04800033569336,39.58000183105469
2018-07-19,36.42300033569336,37.57500076293945,36.29999923706055,37.10599899291992,168787000,38.30240097045898,39.901200485229495,-0.029056597403569362,0.026933316396564065,37.51300048828125,37.948001861572266,40.04800033569336
2018-07-20,36.10499954223633,37.04999923706055,36.013999938964844,36.492000579833984,150967000,37.607400512695314,39.42920036315918,-0.008730768759469876,0.02427797118080827,36.42300033569336,37.51300048828125,37.948001861572266
2018-07-23,36.26599884033203,36.38999938964844,35.36000061035156,35.915000915527344,115052000,36.851000213623045,38.8661003112793,0.004459196790941977,0.021257675730619405,36.10499954223633,36.42300033569336,37.51300048828125
2018-07-24,35.73199844360352,36.7400016784668,35.45600128173828,36.69400024414063,128515000,36.407799530029294,38.28300018310547,-0.014724546787737602,0.021147585139897163,36.26599884033203,36.10499954223633,36.42300033569336
2018-07-25,36.2869987487793,36.32799911499024,35.564998626708984,35.75699996948242,84678000,36.16259918212891,37.72519989013672,0.015532305198427077,0.022239190781194382,35.73199844360352,36.26599884033203,36.10499954223633
2018-07-26,36.30899810791016,36.55400085449219,35.66299819946289,35.819000244140625,69937000,36.139798736572274,37.221099853515625,0.000606260090099342,0.02271628181752665,36.2869987487793,35.73199844360352,36.26599884033203
2018-07-27,35.520999908447266,36.70000076293945,35.165000915527344,36.685001373291016,89495000,36.02299880981446,36.81519966125488,-0.021702559710432445,0.02047651736684659,36.30899810791016,36.2869987487793,35.73199844360352
2018-07-30,33.49599838256836,35.202999114990234,33.402000427246094,35.19300079345703,182607000,35.46899871826172,36.159999465942384,-0.05700857326928288,0.02346378022593308,35.520999908447266,36.30899810791016,36.2869987487793
2018-07-31,33.744998931884766,34.25,32.79999923706055,33.1510009765625,140854000,35.071598815917966,35.73969917297363,0.007433740188081295,0.021060499871874794,33.49599838256836,35.520999908447266,36.30899810791016
2018-08-01,33.8380012512207,34.441001892089844,33.402000427246094,33.58700180053711,77905000,34.58179931640625,35.37219924926758,0.0027560326649784805,0.02153533141524306,33.744998931884766,33.49599838256836,35.520999908447266
